pageid,title,cleaned_member,intro_text,genres
295013,Big Mama,[],"<p><b>Big Mama</b> er et dansk bluesrock-orkester, der blev dannet i 1977 og opløst i 1983. Gruppen har siden opløsningen dog spillet adskillige koncerter og har siden 2009 været søgt gendannet mere permanent.
</p><p>Gruppen havde gennem sin levetid forskellig besætning men bestod oprindeligt af Børge Biceps Jensen på vokal og guitar, Henrik Walther (piano/vokal), Allan Iversson (bas) og Michael Hansen (trommer). I 1978 blev Iversson erstattet af Jens Rugsted og Paul Banks indgik i gruppen, men begge forlod kort efter bandet igen, og i stedet indgik René Evald (guitar), Bill Hazen (bas), Jørgen Lang (mundharpe) og Henrik Schaltz (trommer). Bill Hazen blev i 1981 erstattet af Niller Wischmann og Frank Lauridsen (keyboards) kom også med.
</p><p>Med denne konstellation udgav bandet to albums på pladeselskabet Sonet:
</p>
<ul><li><i>Big Mama</i> (1981)</li>
<li><i>Gul Feber</i> (1983)</li></ul>
<p>De fik stor succes som liveband og spillede mere end 100 koncerter om året i Danmark på mange forskellige spillesteder og festivaler. De var ligeledes et efterspurgt koncertnavn i Norge og turnerede lejlighedsvist i Sverige og Tyskland.
</p><p>I 1984 ophørte samarbejdet, men orkesteret blev gendannet ved forskellige lejligheder med forskellige konstellationer, men med René Evald som gennemgående figur og ofte med Michael Friis eller Knut Henriksen på bas.
</p><p>I 2009 blev gruppen forsøgt gendannet på mere permanent basis med en besætning bestående af Børge Biceps (g), Michael Rasmussen (g), Niller Wischmann (bas), Henrik Schaltz (tr) og Kjeld Lauritzen (keyb).
</p><p>Historien er i følge gruppens leder og grundlægger Børge Biceps (som har registreret navnet BIG MAMA) denne:
</p><p>Det hele startede ’77 med at jeg fik et tilbud fra Pianist og sanger Henrik Walther og Trommeslager, dansk-amerikaneren, Michael Hansen. Projektet hed “House Of Blue Lights” og stilen var blues og R’n’R. Efter skiftende forsøg med bassister kom Allan Iverssøn ind i billedet. Allan spillede med Ricardos Jazzmen. Han foreslog at vi prøvede at få en fod indenfor på Jazzklubberne og syntes at vi kunne bruge en solist mere.
Han tog kontakt til Paul Banks og truppen var fuldtallig og optrådte nu som BIG MAMA.
</p><p>Ricardos spillede fast på De Tre Musketerer og her fik vi vores debut. De var ikke så glade for elektriske instrumenter derinde, så Paul og jeg banede vejen ved på skift at sidde ind med Ricardos og siden fik vi et par tirsdage I løbet af de måneder vi optrådte derinde.
</p><p>Paul havde planer om at finde sine rødder i USA. Før han tog afsted havde han set en annonce i musikmagasinet MM hvor Buffalo søgte en sanger og den lagde jeg billet ind på i 1979.
</p><p>Jeg kørte med Buffalo et par år før vi lagde op I 1980 og jeg rekrutterede René Evald og Henrik Schaltz på henholdsvis Guitar og Trommer. Senere var Jørgen Lang med på Mundharpe.
På en jam i Vognporten hyrede vi bassisten Niller Wischamnn som fast medlem. Indtil da havde vi på skift haft Bill Hazen, Knuth Henriksen, Bent Malinowsky og Jens Rugsted m.fl. som løst tilknyttede.
</p><p>I 1984 stoppede jeg samarbejdet med dette hold og jeg afholdt I årene efter et par mindre turnéer med skiftende besætninger. I 2010 bestod holdet af Lars Kraup på Guitar, Henrik Schaltz på Trommer, Kjeld Lauridsen på Orgel og Niller Wischmann på Bas. Vi nåede at lave et album ”Working For The Man”.
</p><p>Samarbejdet stoppede i 2013 da bandet blev en platform for en anden form for formidling end den musikalske.
</p><p><br>
</p>","['rock', 'jazz', 'blues']"
1134918,Bitch Boys,"['Anne Linnet', 'Berit Fridahl', 'Jette Schandorf', 'Rikke Veth']","<p><b>Bitch Boys</b> var et dansk band der officielt blev dannet i 1997, og bestod af Anne Linnet, Berit Fridahl, Jette Schandorf og Rikke Veth.
</p><p>Anne Linnet syntes ikke der var nok interessant dansk rockmusik i 1990'erne, så hun dannede Bitch Boys for, at fortsætte sin unikke tilgang til kvinderock. Dog syntes hun, at bandet ""blev aldrig det helt store"". Anne Linnet boede i Rom i 1995, den samme tid da hendes albummer <i>Thorvaldsen</i> og <i>Pige træd varsomt</i> blev lavet. Sporadisk arbejde på Bitch Boys fandt allerede sted i 1995. Debut-liveoptræden af Bitch Boys var 10. april 1997 i Helsingør. Det eneste album, <i>Bitch Boys</i> udgivet i 1997, modtog negativ omtale i pressen. Albummet <i>Bitch Boys</i> indeholder en coverversion af The Kinks' sang ""You Really Got Me"".
</p>",['rock']
424545,Black City,"['Bjørn Poulsen', 'Kristian Klærke', 'Anders Borre Mathiesen', 'Jakob Bjørn Hansen', 'Torleik Mortensen', 'Mixen Lindberg']","<p><b>Black City</b> var et dansk rockband dannet i 2009. Bandet bestod af Bjørn Poulsen (vokal og guitar), Kristian Klærke (guitar og kor), Anders Borre Mathiesen (bas og kor) og Jakob Hanson (trommer og kor). Deres debutalbum <i>Black City</i> udkom i 2010, og den anden og sidste udgivelse, <i>Fire</i>, udkom i februar 2013. Bandet gik i opløsning i oktober 2014.
</p>",['rock']
435609,Blue Sun,"['Roy Sela', 'Avraham Gindos']","<p><b>Blue Sun</b> (Blå Sol på engelsk) var en dansk jazz-rock-fusionsmusik-gruppe, grundlagt i efteråret 1969. Bandets sound var meget speciel, inspireret som den var af afrikansk musik, free jazz og amerikansk blues- og rocktradition. 
</p><p>Blue Suns oprindelige medlemmer var Poul Ehlers (f. 1942) på bas, Jesper Zeuthen Nielsen (f. 1949) på tenorsaxofon, Søren Berggren (f. 1948) på altsaxofon og fløjte, Jan Kaspersen (f. 1948) på keyboards, Niels Pontoppidan (f. 1948) på guitar, Bo Jacobsen (f. 1945) på trommer og afroamerikaneren Dale Allen Smith (f. 1944) med sang og slagtøj. 
</p><p>Den oprindelige gruppe ophørte i 1971, men ""genopstod"" ved flere senere lejligheder og med skiftende besætning. Den var fx med på Roskilde Festivalen i 1974 (med Lone Kellermann som sanger) og blev senere gendannet også i en ""provinsudgave"" i Århus med bl.a. Bo Jacobsen som en af hovedkræfterne. 
</p><p>Blue Sun spillede opvarmning for Jimi Hendrix i KB Hallen, 3. september 1970. 
</p><p>Bandet forenede i sin musik, i sin spillemåde og i sine grundholdninger og selvopfattelse mange af de strømninger, der kendetegnede det såkaldt alternative miljø før, under og efter Thylejren (juli-august 1970). Det er nok grunden til, at der lige siden har svævet en mytologisk, næsten halvreligiøs aura over navnet Blue Sun. Blue Sun er således ved siden af Eik Skaløs Steppeulvene ganske enkelt et af dansk rockhistories mest legendariske orkestre. 
</p><p>Det er også betegnende, at Blue Sun – i modsætning til de fleste andre af de dengang populære orkestre – aldrig bøjede sig for eller blev en del af det kommercielle cirkus omkring den nye musik. Fx afslog det at deltage i Newport-festivalen i New York på grund af festivalens kommercielle karakter.
</p><p>I 2008 udkom en live CD på Karma Records som samlede de bedste numre fra bandets koncerter i 1970.
</p>","['pop', 'rock', 'jazz', 'blues']"
405812,The Blue Van,"['Steffen Westmark', 'Søren Christensen', 'Allan Fjeldgaard Villadsen', 'Per Mølgaard Jørgensen']","<p><b>The Blue Van</b> er et dansk rockband, som består af Steffen Westmark (vokal og guitar), Søren Christensen (guitar, keyboard og kor), Allan Fjeldgaard Villadsen (bas) og Per Mølgaard Jørgensen (trommer og kor).
</p>",['rock']
1050262,Blues Power,[],"<p><b>Blues Power</b> er er dansk blues-rockband som blev oprettet i 1970 og bestod af Lone Kellermann, Torben Moe, Ralf Wissing, Peter Rifsdal og Gert Larsen.
</p>
<dl><dd><span typeof=""mw:File""><span></span></span> <i>Der er for få eller ingen kildehenvisninger i denne artikel, hvilket er et problem. Du kan hjælpe ved at angive troværdige kilder til de påstande, som fremføres i artiklen.</i></dd></dl>","['rock', 'blues']"
421199,Blunt (band),"['Jimmie Tagesen', 'Jakob Barndorff-Nielsen', 'Jacob Lyngsdal', 'Mikkel Govertz', 'Anders Enøe', 'Lasse Enøe', 'Niels Bach Storgaard', 'Hans Peter Mululu', 'Viggo Jørgensen', 'Jesper Friis', 'Günther Bach', 'Martin Robert Madsen', 'Mads Schaarup', 'Feike van der Woude']","<p><b>Blunt</b> er en syv mand stor dansk musikgruppe der blander reggae med hård rock. Tidsskriftet <i>Basunen</i> har beskrevet bandet som ""århusiansk power reggae"". Bandet har, siden det blev dannet i år 2000, turneret Danmark flere gange, samt spillet på en række forskellige festivaler, bl.a. World Music Festival, Danmarks Rareste Festival (Katballe Karma), Danmarks Grimmeste Festival og Smukfest. 
</p><p>På grund af den lidt utraditionelle blanding af reggae og hård rock har bandet arbejdet sammen med så forskellige producere som Tue Madsen; (Rob Halford, Sick Of It All), Lasse Pilfinger (BliGlad, Bikstok Røgsystem, Marc Johnson), og Jacob Bredahl (Hatesphere, Last Mile). Denne blanding har ikke altid medført lige positiv omtale, omend Blunt samtidig er blevet rost for deres lyd og samspil.
</p>","['rock', 'reggae', 'world']"
969259,Boat Man Love,"['Troels Skjærbæk', 'Lars Skjærbæk', 'Søren Koch', 'Johan Lei Gellett']","<p><b>Boat Man Love</b> er et dansk rockband, som består af brødrene Troels Skjærbæk og Lars Skjærbæk, som også var en del af det hedengangne dansksprogede rockband Inside The Whale, samt Søren Koch (guitar) og Johan Lei Gellett (trommer).
</p><p>Desuden har Boat Man Love spillet med Michael Falch.
</p>",['rock']
409946,Bodies Of Work,['Martin Bjørck'],"<p><b>Bodies Of Work</b> er et nyt band fra østlondon med danske Martin Bjørck i front.
Bandet opstod så sent som i vinteren 2008 og fik umiddelbart efter pladekontrakt med det danske pladeselskab Tigerspring.
</p><p>Bodies Of Work har været i København for at lægge grundsporene til deres debutalbum sammen med producer Joshua (Kashmir, Kent m.fl.).
</p><p>Martin Bjørck har tidligere været en del af electro-popbandet The Far Cries med den engelske sangerinde Lizzie Holdforth. Duoen blev dog efter et par år trætte af de begrænsninger, der lå i deres udtryk og besluttede sig for at stoppe. I samme åndedrag dannede de en ny bandkonstellation, Bodies Of Work, sammen med bassist Andy Becker Wright og trommeslageren Chris Morgan.
</p><p>Sange fra Bodies Of Work er semi-dystre urbane fortællinger om misbrugt ungdom, begær, udlængsel og kærlighed, og førstesinglen har allerede fået pæn opmærksomhed i England hos de engelske radiostationer.
</p><p>
</p>","['pop', 'electronic']"
299905,Bollocks,"['Yoh (2)', 'Ishitobi', 'Kohichi Konda', 'Akio (8)']","<p><b>Bollocks</b> (1978 – ca. 1982) – Dansk punkband der bl.a. spillede på de tidlige danske punkscener Rockmaskinen og Saltlageret. Bollocks var ret tro mod den oprindelige punkgenre introduceret af bl.a. Ramones og Sex Pistols. Især inspiration fra Ramones kan spores i Bollocks' sange. Bandet må sammen med bl.a. danske Sods og Brats betegnes som værende blandt de første danske punkbands. 
</p><p>Bollocks spillede til punkfestivalerne Concert Of The Moment (1979), Concerto de Nobrainos insanos (1980) og Nosferatu Festival (1982). Bandet spillede på Roskilde Festival i 1980.
</p><p>Bollocks' koncert sammen med en række andre bands i Saltlageret den 8. december 1978 bliver i punk fanzinet Iklipsx anmeldt således af Jesper Reisinger: ""Bollocks var aftenens scoop, også en helt ny gruppe (kun 3 dage) men alligevel bedre end de andre. De gad ikke lave spil for galleriet, for de var punks, og de vidste det.""
</p><p>Bollocks blev gendannet i 2000'erne og er et forholdsvis aktivt band på livescenen. Tidligere og nuværende medlemmer i Bollocks er Jens, Lars, Fjelde, Marco, Peter, Peter (tidl. i ADS) og Malle.
</p>","['rock', 'punk']"
686358,Bombay Rockers,['Navtej Singh Rehal'],"<p><b>Bombay Rockers</b> er et dansk/indisk rockband dannet i 2002 af Navtej Singh Rehal og Thomas Sardorf.
</p>",['rock']
303648,Brats,"['Michael Denner', 'Carsten Van Der Volsing', 'Lars Monroe', 'Eddie Haircut', 'Sniff Høkerberg', 'Franz De Zaster', 'Rene Krolmark', 'Yenz Arnsted']","<dl><dd><span typeof=""mw:File""><span></span></span> <i>Ikke at forveksle med Bratz.</i></dd></dl>
<p><b>Brats</b> (1978-1980) var et centralt punk/metal-band på den danske musikscene. Bandet blev dannet i København i maj 1978 af sangeren Franz De Zaster (Michael Gorm Christiansen, sen. i Pubescent Hysteria, Support/ZV Group og No Fun), trommeslager Eddie Haircut (Milan Balsgaard, også i Elektrochok og sen. i Monomania), guitarist Hank De Wank (sen. Hank Shermann, opr. René Krolmark) og bassist Mickey Rat (Michael Hillerup, sen. i Pin-Ups).
</p><p>Mickey Rat og Hank De Wank havde spillet sammen igennem et lille års tid. Mickey Rat var en flittig gæst til koncerter i Saltlageret og Rockmaskinen, og kom derved i kontakt med folkene omkring den danske punkscenes helt spæde start, Sods etc. På den måde kom han til at lære Eddie Haircut og Franz De Zaster at kende, som kom med i bandet. Eddie Haircut var på det tidspunkt allerede en ferm trommeslager, hvorimod Franz De Zaster endnu ikke havde prøvet kræfter med musikken.
</p><p>Brats live-debuterede 28. juli 1978, og spillede bl.a. til den første større punkkoncert i Danmark ""Concert of the Day"" i Brumleby 15.9.78, til en lang række koncerter i Saltlageret samt i Huset i Århus november 1978 til arrangementet ""Pære Punk"" sammen med Sods, No Knox, Kliché, Lost Kids og Dream Police.
</p><p>Denne version af Brats kan høres med sangene ""Dreams"", ""I Do What I Wanna Do"" og ""Magazine"" på LP'en ""Pære Punk"" (Kong Pære KPLP 1) fra 1979. Label'et Kong Pære var et underlabel til pladeselskabet Medley.
</p><p>Bassist Mickey Rat forlod bandet øjensynligt efter musikalske uoverensstemmelser med hans ven Hank De Wank, og startede det mere The Jam/The Vapors inspirerede punkband ""Raven"" (sen. Pin-Ups). Ind kom en forholdsvis kort overgang i stedet Sniff Høkerberg (sen. i Support og Monomania) på bas.
</p>","['rock', 'heavy metal', 'punk']"
209815,The Breakers,"['Toke Nisted', 'Anders Bruus', 'Jackie Larsen', 'Mikkel Holtoug', 'Lukas Scherfig', 'Mikkel Hald', 'Daniel Hecht', 'Thomas Stølsvig']","<p><b>The Breakers</b> var et rockband fra Danmark bestående af Toke Nisted (vokal), Anders Bruus (guitar) og Jackie Larsen (bas). De var inspirerede af 1960'erne og 1970'ernes rockmusik som The Faces og The Rolling Stones. 
</p>",['rock']
395203,The Broken Beats,"['Kim Munk', 'Simon Stadsholt', 'Henrik Lynbech', 'Mads Tønder']","<p><b>The Broken Beats</b> blev dannet i 2001 af frontmand, sanger og sangskriver Kim Munk med en klar ambition, om at sælge plader uden for landets grænser. Og ikke for hvem som helst. Derfor blev The Broken Beats' første demo kun sendt til selskaberne Geffen og Hazelwood i henholdsvis USA og Tyskland. Med en kontrakt med sidstnævnte som resultat.
</p><p>Fra 2003 til 2005 var The Broken Beats derfor travlt beskæftiget med at turnere og promovere i Tyskland. Dog ikke uden interne stridigheder. Faktisk var uoverensstemmelserne så voldsomme, at Munk efter ved udsendelsens andet album i 2005 var eneste tilbageværende, oprindelige bandmedlem.
</p><p>Som om der ikke var nok problemer, afviste Hazelwood Munks bud på et tredje album, hvorefter den slukørede sangsmed vendte snuden mod Danmark for i stedet at afprøve mulighederne i hjemlandet. Og der skulle ikke gå lang tid, før A:larm bed på krogen.
</p><p>Det første håndgribelige resultat blev titlen som Ugens Uundgåelige på P3 i uge 21 i maj 2006 med den perlende singleforløber 'Essentials'. Et nummer der også siden hen, i efteråret fængede an hos seerne på DR's musikprogram Liga.dk.
</p><p>D. 25. september 2006 udkom så The Broken Beats første studiealbum udgivet i Danmark (det tredje i alt), 'In The Ruin For the Perfect', hvor Munk demonstrerer sin veludviklede sans for at skrive smægtende, teatralsk pop rock med inspiration fra primært engelske navne som Morrissey, The Divine Comedy og Prefab Sprout.
</p><p>Med 'In The Ruin For The Perfect' blev The Broken Beats nomineret til den prestigefyldte P3 Prisen, 2006 og nomineret i flere kategorier til kritikerprisen Steppeulven, samme år.
I løbet af 2006/2007 turnerede The Broken Beats i Danmark og Europa, og spillede bl.a på Roskilde Festival 2007.
</p><p>I januar 2009 udkom The Broken Beats fjerde album 'You're Powerful, Beautiful and Extrodinary', og første single 'The Rules' var igen Ugens Uundgåelige på P3. 'The Rules' blev senere titelsang i DR2's satireserie '<b>Manden Med De Gyldne Ører'</b>. 
</p>","['pop', 'rock']"
418711,The Bronson Brothers,"['Ted Bronson, Clyde Bronson, Malle, Zeu, Mr. Toby Diamonds']","<p><b>The Bronson Brothers</b> er en pop/rockgruppe fra Silkeborg Danmark.
</p><p>Gruppens debutalbum, <i>The Melody Bronson</i>, udkom i den 2. februar 2010, og modtog tre ud af seks stjerner i musikmagasinet <i>GAFFA</i>.
</p><p>Deres andet album, <i>Love Sessions Vol.I</i>, udkom i 2011 og fik fire ud af seks stjerner i <i>GAFFA</i>. Deres tredje album, <i>Blind</i>, udkom i 2014 og modtog fem ud af seks stjerner i <i>GAFFA</i>.
</p>","['pop', 'rock']"
653128,Buoyant Blue,"['Lars Lundholm', 'Peter Peter Schneidermann', 'Peter Guldbæk', 'Lars Stabell', 'Ping Schiøler']","<p><b>Buoyant Blue</b> var et dansk rockband, der blev dannet i København i 1985, og som gik i opløsning i 1990.
Gruppen indspillede to plader for pladeselskabet SAM Records: ""Strange Fruit"" (1986) og 12"" ""Time Must Have A Stop"" (1987).
Buoyant Blue var aktiv på scenerne rundt om i landet, samt Malmö, og gennemførte foråret 1987 en turne, arrangeret af bookingbureauet Rock On, der kulminerede på Roskilde Festivalen.
</p><p>Buoyant Blue bestod af Lars Lundholm (f.1962, vokal og guitar), Lars Stabell (f. 1963, keyboard og vokal), Peter Degerbøl (f.1962, bas og vokal) og Ping Schiøler (f. 1962, trommer). Peter Schneidermann (Sort Sol) spiller guitar med gruppen 1985-86.
</p><p>Medlemmerne af Buoyant Blue udsprang fra det Københavnske punk/new wave band Feedback (1979-81), der var aktiv på scenerne i København og Århus. Feedback spillede flere gange i Rockmaskinen på Christiania, og optrådte til punk/ nyrock festivalen Concerto de Nobrenos Insanos i Saltlageret i december 1980.
</p><p>Buoyant Blue havde i 1985 øverum i den nedlagte pølsefabrik Wurst på Vesterbro i København. Wurst fungerede som et kunstnerisk kollektiv og alternativt spillested, og Buoyant Blue afholdte en af gruppens første koncerter på stedet.
</p><p>Musikalsk gennemgik Buoyant Blue en udvikling fra i begyndelsen at spille eksperimenterende/avantgarde/punk/pop, for senere at gå over i mere storladen melodiøs rock/pop, til at ende med at spille mere traditionel og forudsigelig rock. Gruppens numre, var hovedsalig komponeret af Lundholm/ Stabell.
</p><p>Kate Svanholm fra Lost Kids medvirker på gruppens første demo indspilning i 1985. En indspilning som gruppen foretager uden trommeslager men med trommemaskine, og debutere, ligeledes med trommemaskine,i april 1986 i Saga i København, som opvarmning til Martin Hall´s The Final Concert. Gruppen indspiller for TV selskabet Kanal 2 en koncert, og optræder live i Radiohuset, og på P3 til ""P3 Rockparty"" med Schneidermann på guitar.
Efter en koncert i Saltlageret, hvor Baby Hotel Hunger opvarmer, lægger forfatteren Poul Borum et godt ord ind for gruppen, og SAM Records sender dem i studiet, hvor Buoyant Blue i slutningen af 86 indspiller ""Strange Fruit"".
Albummet udkommer Januar 1987 til gode anmeldelser og hæderligt salg. Politikens anmelder Torben Bille mener at gruppen har chanchen ""for at blive enestående i Danmark"". Buoyant Blue opvarmer for Tom Verlaine og DAD i Carlton.
</p><p>I Oktober 87 drager gruppen til London, og indspiller i Greenhouse Studios ""Time Must Have A Stop"", med produceren Pat Colier, der havde arbejdet med navne som The Jesus and Mary Chain og Primal Scream. ""Time Must Have A Stop"" udkommer Januar 1988, og er en favorit på P4´s Det Elektriske Hjørne, og hyppigt spillet på P3. Gruppen medvirker i Danmarks Radios musikprogram ""Beat Box"", og spiller i Pumpehuset sammen med bl.a. Leather Nun, samt to dages arrangementet Cum To Kill i Ungdomshuset på Jagtvej, sammen med The Sandmen.
Buoyant Blue opløses i Januar 1990 efter en sidste koncert i Amager Bio.
</p><p>Buoyant Blue indspillede og spillede desuden live adskillige aldrig udsendte numre.
</p><p>De bedste indspilninger blev samlet på dobbelt cdén: ""BB 1985-1990, Radio, Studio, Koncerter, Demo &amp; Øverum"", og givet væk til venner og bekendte. Cd érne indeholder bl.a. liveoptagelser fra Radiohuset med Schneidermann på guitar , og er nu et samlerobjekt.
</p>","['pop', 'rock', 'punk']"
